,publishedAt,authorDisplayName,textDisplay,likeCount,tweet_tokens,tweet_tokens_fdist,tweet_tokens_WSW,tweet_normalized
1980,2024-08-09T13:23:51Z,@user-mv8qx4he8l,ceritanya horor tp klo gini gk jdi horor malah jdi ngakak klo liat sandy,1,"['ceritanya', 'horor', 'tp', 'klo', 'gini', 'gk', 'jdi', 'horor', 'malah', 'jdi', 'ngakak', 'klo', 'liat', 'sandy']",<FreqDist with 11 samples and 14 outcomes>,"['ceritanya', 'horor', 'tp', 'klo', 'gini', 'gk', 'jdi', 'horor', 'jdi', 'ngakak', 'klo', 'liat', 'sandy']","['ceritanya', 'horor', 'tapi', 'klo', 'begini', 'tidak', 'jadi', 'horor', 'jadi', 'ngakak', 'klo', 'lihat', 'sandy']"
1981,2024-08-09T13:23:45Z,@Nnaa_raa,masyaallah,0,['masyaallah'],<FreqDist with 1 samples and 1 outcomes>,['masyaallah'],['masyaallah']
1982,2024-08-09T13:23:14Z,@elfirakhusna9709,baruuu banget ini,0,"['baruuu', 'banget', 'ini']",<FreqDist with 3 samples and 3 outcomes>,['baruuu'],['baruuu']
1983,2024-08-09T13:23:06Z,@muhammadfirman3814,wah ini adalah salah satu video dengan durasi yang cukup panjang di channel ini,0,"['wah', 'ini', 'adalah', 'salah', 'satu', 'video', 'dengan', 'durasi', 'yang', 'cukup', 'panjang', 'di', 'channel', 'ini']",<FreqDist with 13 samples and 14 outcomes>,"['salah', 'video', 'durasi', 'channel']","['salah', 'video', 'durasi', 'channel']"
1984,2024-08-09T13:22:33Z,@user-fq3eu6ir1o,ternyata sandy asbun banget ga kuaaaat,1,"['ternyata', 'sandy', 'asbun', 'banget', 'ga', 'kuaaaat']",<FreqDist with 6 samples and 6 outcomes>,"['sandy', 'asbun', 'kuaaaat']","['sandy', 'asbun', 'kuaaaat']"
1985,2024-08-09T13:22:12Z,@autumnssn,wah aku gak lihat storynya kak nessie aku punya beberapa pengalaman horror juga di kampus waktu itu kalau ada part nya aku akan coba kirim,4,"['wah', 'aku', 'gak', 'lihat', 'storynya', 'kak', 'nessie', 'aku', 'punya', 'beberapa', 'pengalaman', 'horror', 'juga', 'di', 'kampus', 'waktu', 'itu', 'kalau', 'ada', 'part', 'nya', 'aku', 'akan', 'coba', 'kirim']",<FreqDist with 23 samples and 25 outcomes>,"['gak', 'lihat', 'storynya', 'kak', 'nessie', 'pengalaman', 'horror', 'kampus', 'part', 'coba', 'kirim']","['tidak', 'lihat', 'storynya', 'kakak', 'nessie', 'pengalaman', 'horror', 'kampus', 'part', 'coba', 'kirim']"
1986,2024-08-09T13:21:50Z,@halo6849,omagaaa sandy ft nassyyy makin horor sih,0,"['omagaaa', 'sandy', 'ft', 'nassyyy', 'makin', 'horor', 'sih']",<FreqDist with 7 samples and 7 outcomes>,"['omagaaa', 'sandy', 'ft', 'nassyyy', 'horor', 'sih']","['omagaaa', 'sandy', 'ft', 'nassyyy', 'horor', 'sih']"
1987,2024-08-09T13:21:32Z,@tikasilvana,sandy keliatan tipe cowo yg pemberani gitu ww,8,"['sandy', 'keliatan', 'tipe', 'cowo', 'yg', 'pemberani', 'gitu', 'ww']",<FreqDist with 8 samples and 8 outcomes>,"['sandy', 'keliatan', 'tipe', 'cowo', 'pemberani', 'gitu', 'ww']","['sandy', 'keliatan', 'tipe', 'cowok', 'pemberani', 'gitu', 'ww']"
1988,2024-08-09T13:21:26Z,@sudutsenja-dc7zd,sandy,0,['sandy'],<FreqDist with 1 samples and 1 outcomes>,['sandy'],['sandy']
1989,2024-08-09T13:21:24Z,@ald03, href sone pride bgtt woy mereka berdua tau lagu bgeeb,0,"['href', 'sone', 'pride', 'bgtt', 'woy', 'mereka', 'berdua', 'tau', 'lagu', 'bgeeb']",<FreqDist with 10 samples and 10 outcomes>,"['href', 'sone', 'pride', 'bgtt', 'woy', 'berdua', 'tau', 'lagu', 'bgeeb']","['href', 'sone', 'pride', 'banget', 'woy', 'berdua', 'tahu', 'lagu', 'bgeeb']"
1990,2024-08-09T13:20:40Z,@fitriaulia5955,sandy lu tiap hari makan tidur olahraga kuliah masak nyuci konser pake jaket ini aja san demi apa ganteng nya ga ketulungan banget plis kok bisa ada orang secocok ini pake jaket kulitttttt itemmmm aaaarrgghgggagwhhh,627,"['sandy', 'lu', 'tiap', 'hari', 'makan', 'tidur', 'olahraga', 'kuliah', 'masak', 'nyuci', 'konser', 'pake', 'jaket', 'ini', 'aja', 'san', 'demi', 'apa', 'ganteng', 'nya', 'ga', 'ketulungan', 'banget', 'plis', 'kok', 'bisa', 'ada', 'orang', 'secocok', 'ini', 'pake', 'jaket', 'kulitttttt', 'itemmmm', 'aaaarrgghgggagwhhh']",<FreqDist with 32 samples and 35 outcomes>,"['sandy', 'lu', 'makan', 'tidur', 'olahraga', 'kuliah', 'masak', 'nyuci', 'konser', 'pake', 'jaket', 'aja', 'san', 'ganteng', 'ketulungan', 'plis', 'orang', 'secocok', 'pake', 'jaket', 'kulitttttt', 'itemmmm', 'aaaarrgghgggagwhhh']","['sandy', 'lu', 'makan', 'tidur', 'olahraga', 'kuliah', 'masak', 'nyuci', 'konser', 'pake', 'jaket', 'aja', 'san', 'ganteng', 'ketulungan', 'plis', 'orang', 'secocok', 'pake', 'jaket', 'kulitttttt', 'itemmmm', 'aaaarrgghgggagwhhh']"
1991,2024-08-09T16:29:34Z,@ressa6425,tapi sifat feminim nya gak bisa ditutupi sama jaket,26,"['tapi', 'sifat', 'feminim', 'nya', 'gak', 'bisa', 'ditutupi', 'sama', 'jaket']",<FreqDist with 9 samples and 9 outcomes>,"['sifat', 'feminim', 'gak', 'ditutupi', 'jaket']","['sifat', 'feminim', 'tidak', 'ditutupi', 'jaket']"
1992,2024-08-09T17:00:33Z,@pras15,makasih,2,['makasih'],<FreqDist with 1 samples and 1 outcomes>,['makasih'],['terimakasih']
1993,2024-08-09T22:09:16Z,@trinovianingsih153,wkwkk iya bener,6,"['wkwkk', 'iya', 'bener']",<FreqDist with 3 samples and 3 outcomes>,"['wkwkk', 'iya', 'bener']","['wkwkk', 'iya', 'bener']"
1994,2024-08-09T22:34:27Z,@pangestuti-jb2ru,yg feminim biasanya lbh manly drp yg keliatannya manlyyahh gitu deh pokoknya,30,"['yg', 'feminim', 'biasanya', 'lbh', 'manly', 'drp', 'yg', 'keliatannya', 'manlyyahh', 'gitu', 'deh', 'pokoknya']",<FreqDist with 11 samples and 12 outcomes>,"['feminim', 'lbh', 'manly', 'drp', 'keliatannya', 'manlyyahh', 'gitu', 'deh', 'pokoknya']","['feminim', 'lbh', 'manly', 'drp', 'keliatannya', 'manlyyahh', 'gitu', 'deh', 'pokoknya']"
1995,2024-08-09T22:42:41Z,@ressa6425,jbru jadi sandy lebih manly daripada deddy corbuzier dong duh maaf  percaya ternyata cuma sandy aja yg pinter fans nya sebalik nya,4,"['jbru', 'jadi', 'sandy', 'lebih', 'manly', 'daripada', 'deddy', 'corbuzier', 'dong', 'duh', 'maaf', 'percaya', 'ternyata', 'cuma', 'sandy', 'aja', 'yg', 'pinter', 'fans', 'nya', 'sebalik', 'nya']",<FreqDist with 20 samples and 22 outcomes>,"['jbru', 'sandy', 'manly', 'deddy', 'corbuzier', 'duh', 'maaf', 'percaya', 'sandy', 'aja', 'pinter', 'fans', 'sebalik']","['jbru', 'sandy', 'manly', 'deddy', 'corbuzier', 'duh', 'maaf', 'percaya', 'sandy', 'aja', 'pinter', 'fans', 'sebalik']"
1996,2024-08-09T13:19:54Z,@sherryedogawa6926,gw tkut horror sandy tp ada muka lu gw nonton ini,0,"['gw', 'tkut', 'horror', 'sandy', 'tp', 'ada', 'muka', 'lu', 'gw', 'nonton', 'ini']",<FreqDist with 10 samples and 11 outcomes>,"['gw', 'tkut', 'horror', 'sandy', 'tp', 'muka', 'lu', 'gw', 'nonton']","['aku', 'tkut', 'horror', 'sandy', 'tapi', 'muka', 'lu', 'aku', 'nonton']"
1997,2024-08-09T13:20:26Z,@sherryedogawa6926,ajak chris keknya sabi laah,0,"['ajak', 'chris', 'keknya', 'sabi', 'laah']",<FreqDist with 5 samples and 5 outcomes>,"['ajak', 'chris', 'keknya', 'sabi', 'laah']","['ajak', 'chris', 'keknya', 'sabi', 'laah']"
1998,2024-08-09T13:19:25Z,@user-ue8cl6ny4h,tibatiba collab crossover horor dan pendidikan,0,"['tibatiba', 'collab', 'crossover', 'horor', 'dan', 'pendidikan']",<FreqDist with 6 samples and 6 outcomes>,"['tibatiba', 'collab', 'crossover', 'horor', 'pendidikan']","['tibatiba', 'collab', 'crossover', 'horor', 'pendidikan']"
1999,2024-08-09T13:19:04Z,@desykaesanty6050,quot kalo pulang ga gpa dong quot,1,"['quot', 'kalo', 'pulang', 'ga', 'gpa', 'dong', 'quot']",<FreqDist with 6 samples and 7 outcomes>,"['quot', 'kalo', 'pulang', 'gpa', 'quot']","['quot', 'jika', 'pulang', 'gpa', 'quot']"
2000,2024-08-09T13:18:53Z,@kennirmalasariap2762,ngomongngomong soal latihan tari kalau dari kebiasaanku dan temanku itu kak kita latihan sampai jam subuh pun sudah biasa jadi kalau di kampusku gedung pertunjukan itu ga pernah sepi dari siang sampe subuh entah anak latihan tari atau teater gituu,11,"['ngomongngomong', 'soal', 'latihan', 'tari', 'kalau', 'dari', 'kebiasaanku', 'dan', 'temanku', 'itu', 'kak', 'kita', 'latihan', 'sampai', 'jam', 'subuh', 'pun', 'sudah', 'biasa', 'jadi', 'kalau', 'di', 'kampusku', 'gedung', 'pertunjukan', 'itu', 'ga', 'pernah', 'sepi', 'dari', 'siang', 'sampe', 'subuh', 'entah', 'anak', 'latihan', 'tari', 'atau', 'teater', 'gituu']",<FreqDist with 33 samples and 40 outcomes>,"['ngomongngomong', 'latihan', 'tari', 'kebiasaanku', 'temanku', 'kak', 'latihan', 'jam', 'subuh', 'kampusku', 'gedung', 'pertunjukan', 'sepi', 'siang', 'sampe', 'subuh', 'anak', 'latihan', 'tari', 'teater', 'gituu']","['ngomongngomong', 'latihan', 'tari', 'kebiasaanku', 'temanku', 'kakak', 'latihan', 'jam', 'subuh', 'kampusku', 'gedung', 'pertunjukan', 'sepi', 'siang', 'sampe', 'subuh', 'anak', 'latihan', 'tari', 'teater', 'gituu']"
2001,2024-08-09T13:18:51Z,@samuel098-7, href malah disuruh inovatif sama disuruh menjadi inspirasi gak tuh setannya,66,"['href', 'malah', 'disuruh', 'inovatif', 'sama', 'disuruh', 'menjadi', 'inspirasi', 'gak', 'tuh', 'setannya']",<FreqDist with 10 samples and 11 outcomes>,"['href', 'disuruh', 'inovatif', 'disuruh', 'inspirasi', 'gak', 'tuh', 'setannya']","['href', 'disuruh', 'inovatif', 'disuruh', 'inspirasi', 'tidak', 'itu', 'setannya']"
2002,2024-08-10T07:48:28Z,@diansadeli5072,mmg agak beda ni anak wkwkwkwk,1,"['mmg', 'agak', 'beda', 'ni', 'anak', 'wkwkwkwk']",<FreqDist with 6 samples and 6 outcomes>,"['mmg', 'beda', 'ni', 'anak', 'wkwkwkwk']","['mmg', 'beda', 'ni', 'anak', 'wkwkwkwk']"
2003,2024-08-09T13:18:38Z,@Loeyna27,sandy,0,['sandy'],<FreqDist with 1 samples and 1 outcomes>,['sandy'],['sandy']
2004,2024-08-09T13:18:14Z,@banawati7478,jadi teringat waktu kuliah thn pas banget lagi latihan untuk acara cappinday yap untuk anak kesehatan pasti tau banget nah jdiiiii waktu itu sekitar habis dzuhur gitu kita lagi istirahat makan siang tuh kan kita latihan nya di aula kampus di lantai paling atas nah di aula kampus itu sebelahan dengan ruangan kumputer tapi udh lama kek terbengkalai gitu cuman ada sisa sisa bangku aja gitu nah karna pintu aula ada kami disitu ada orng kalo ga salah makan nasi bungkus di panggung aula lagi asyikkk makan tiba tiba pintu aula yang di pojok itu ke buka terus ke banting sendiri pdhl waktu itu tuh gaada angin karna enak jendela jendela kampus ku itu di lapisin plastik karna full ac kan kita kayak melongo dan diem aja mematung la ceritanya ada sekitaran menitan kita lanjut makan tuh karna emang udh gaada gebrakan lagi dari pintu kan nah gak lama makan lagi tiba tiba pintu lagi lagi di banting kayak di banting sama orng yang punya tenaga kuat bgt sampe kita pada lari dan ada temen ku yang jatuh dari tangga sampe cedera karna sangking tkt nya,1,"['jadi', 'teringat', 'waktu', 'kuliah', 'thn', 'pas', 'banget', 'lagi', 'latihan', 'untuk', 'acara', 'cappinday', 'yap', 'untuk', 'anak', 'kesehatan', 'pasti', 'tau', 'banget', 'nah', 'jdiiiii', 'waktu', 'itu', 'sekitar', 'habis', 'dzuhur', 'gitu', 'kita', 'lagi', 'istirahat', 'makan', 'siang', 'tuh', 'kan', 'kita', 'latihan', 'nya', 'di', 'aula', 'kampus', 'di', 'lantai', 'paling', 'atas', 'nah', 'di', 'aula', 'kampus', 'itu', 'sebelahan', 'dengan', 'ruangan', 'kumputer', 'tapi', 'udh', 'lama', 'kek', 'terbengkalai', 'gitu', 'cuman', 'ada', 'sisa', 'sisa', 'bangku', 'aja', 'gitu', 'nah', 'karna', 'pintu', 'aula', 'ada', 'kami', 'disitu', 'ada', 'orng', 'kalo', 'ga', 'salah', 'makan', 'nasi', 'bungkus', 'di', 'panggung', 'aula', 'lagi', 'asyikkk', 'makan', 'tiba', 'tiba', 'pintu', 'aula', 'yang', 'di', 'pojok', 'itu', 'ke', 'buka', 'terus', 'ke', 'banting', 'sendiri', 'pdhl', 'waktu', 'itu', 'tuh', 'gaada', 'angin', 'karna', 'enak', 'jendela', 'jendela', 'kampus', 'ku', 'itu', 'di', 'lapisin', 'plastik', 'karna', 'full', 'ac', 'kan', 'kita', 'kayak', 'melongo', 'dan', 'diem', 'aja', 'mematung', 'la', 'ceritanya', 'ada', 'sekitaran', 'menitan', 'kita', 'lanjut', 'makan', 'tuh', 'karna', 'emang', 'udh', 'gaada', 'gebrakan', 'lagi', 'dari', 'pintu', 'kan', 'nah', 'gak', 'lama', 'makan', 'lagi', 'tiba', 'tiba', 'pintu', 'lagi', 'lagi', 'di', 'banting', 'kayak', 'di', 'banting', 'sama', 'orng', 'yang', 'punya', 'tenaga', 'kuat', 'bgt', 'sampe', 'kita', 'pada', 'lari', 'dan', 'ada', 'temen', 'ku', 'yang', 'jatuh', 'dari', 'tangga', 'sampe', 'cedera', 'karna', 'sangking', 'tkt', 'nya']",<FreqDist with 109 samples and 186 outcomes>,"['kuliah', 'thn', 'latihan', 'acara', 'cappinday', 'yap', 'anak', 'kesehatan', 'tau', 'jdiiiii', 'habis', 'dzuhur', 'gitu', 'istirahat', 'makan', 'siang', 'tuh', 'latihan', 'aula', 'kampus', 'lantai', 'aula', 'kampus', 'sebelahan', 'ruangan', 'kumputer', 'udh', 'kek', 'terbengkalai', 'gitu', 'cuman', 'sisa', 'sisa', 'bangku', 'aja', 'gitu', 'karna', 'pintu', 'aula', 'disitu', 'orng', 'kalo', 'salah', 'makan', 'nasi', 'bungkus', 'panggung', 'aula', 'asyikkk', 'makan', 'pintu', 'aula', 'pojok', 'buka', 'banting', 'pdhl', 'tuh', 'gaada', 'angin', 'karna', 'enak', 'jendela', 'jendela', 'kampus', 'ku', 'lapisin', 'plastik', 'karna', 'full', 'ac', 'kayak', 'melongo', 'diem', 'aja', 'mematung', 'la', 'ceritanya', 'sekitaran', 'menitan', 'makan', 'tuh', 'karna', 'emang', 'udh', 'gaada', 'gebrakan', 'pintu', 'gak', 'makan', 'pintu', 'banting', 'kayak', 'banting', 'orng', 'tenaga', 'kuat', 'bgt', 'sampe', 'lari', 'temen', 'ku', 'jatuh', 'tangga', 'sampe', 'cedera', 'karna', 'sangking', 'tkt']","['kuliah', 'thn', 'latihan', 'acara', 'cappinday', 'yap', 'anak', 'kesehatan', 'tahu', 'jdiiiii', 'habis', 'dzuhur', 'gitu', 'istirahat', 'makan', 'siang', 'itu', 'latihan', 'aula', 'kampus', 'lantai', 'aula', 'kampus', 'sebelahan', 'ruangan', 'kumputer', 'sudah', 'seperti', 'terbengkalai', 'gitu', 'cuman', 'sisa', 'sisa', 'bangku', 'aja', 'gitu', 'karna', 'pintu', 'aula', 'disitu', 'orng', 'jika', 'salah', 'makan', 'nasi', 'bungkus', 'panggung', 'aula', 'asyikkk', 'makan', 'pintu', 'aula', 'pojok', 'buka', 'banting', 'pdhl', 'itu', 'gaada', 'angin', 'karna', 'enak', 'jendela', 'jendela', 'kampus', 'aku', 'lapisin', 'plastik', 'karna', 'full', 'ac', 'kayak', 'melongo', 'diem', 'aja', 'mematung', 'la', 'ceritanya', 'sekitaran', 'menitan', 'makan', 'itu', 'karna', 'emang', 'sudah', 'gaada', 'gebrakan', 'pintu', 'tidak', 'makan', 'pintu', 'banting', 'kayak', 'banting', 'orng', 'tenaga', 'kuat', 'banget', 'sampe', 'lari', 'temen', 'aku', 'jatuh', 'tangga', 'sampe', 'cedera', 'karna', 'sangking', 'tkt']"
2005,2024-08-09T13:23:39Z,@banawati7478,dan kampus ku itu juga pernah tutup selama thn karna ganti yayasan gitu jdi agak horor kali ya karna pernah tutup dan juga setiap kelas nya itu kayak aura nya serem dan panas padhl full ac dan kipas angin dan kek pengap gitu pdhl kita satu kelas cuman an orng gitu,0,"['dan', 'kampus', 'ku', 'itu', 'juga', 'pernah', 'tutup', 'selama', 'thn', 'karna', 'ganti', 'yayasan', 'gitu', 'jdi', 'agak', 'horor', 'kali', 'ya', 'karna', 'pernah', 'tutup', 'dan', 'juga', 'setiap', 'kelas', 'nya', 'itu', 'kayak', 'aura', 'nya', 'serem', 'dan', 'panas', 'padhl', 'full', 'ac', 'dan', 'kipas', 'angin', 'dan', 'kek', 'pengap', 'gitu', 'pdhl', 'kita', 'satu', 'kelas', 'cuman', 'an', 'orng', 'gitu']",<FreqDist with 38 samples and 51 outcomes>,"['kampus', 'ku', 'tutup', 'thn', 'karna', 'ganti', 'yayasan', 'gitu', 'jdi', 'horor', 'kali', 'ya', 'karna', 'tutup', 'kelas', 'kayak', 'aura', 'serem', 'panas', 'padhl', 'full', 'ac', 'kipas', 'angin', 'kek', 'pengap', 'gitu', 'pdhl', 'kelas', 'cuman', 'an', 'orng', 'gitu']","['kampus', 'aku', 'tutup', 'thn', 'karna', 'ganti', 'yayasan', 'gitu', 'jadi', 'horor', 'sekali', 'ya', 'karna', 'tutup', 'kelas', 'kayak', 'aura', 'serem', 'panas', 'padhl', 'full', 'ac', 'kipas', 'angin', 'seperti', 'pengap', 'gitu', 'pdhl', 'kelas', 'cuman', 'an', 'orng', 'gitu']"
2006,2024-08-09T13:24:20Z,@banawati7478,berasa rame dalam satu kelas gitu,0,"['berasa', 'rame', 'dalam', 'satu', 'kelas', 'gitu']",<FreqDist with 6 samples and 6 outcomes>,"['berasa', 'rame', 'kelas', 'gitu']","['berasa', 'rame', 'kelas', 'gitu']"
2007,2024-08-09T13:17:43Z,@windisapitri7110,kang sandy,0,"['kang', 'sandy']",<FreqDist with 2 samples and 2 outcomes>,"['kang', 'sandy']","['kang', 'sandy']"
2008,2024-08-09T13:17:42Z,@ghoodahaneefa9903,jadi pengen ikutan cerita awal mula aku percaya sama kerasukan aku sma boarding kak saat kelas aku sekamar sama temen aku sebut aja  si  dulunya penari semasa smp dan seperti penari pada umumnya mrk emg sengaja minta dimasukin saat kelas  sering berperilaku aneh kata temen sekelas  dia kerasukan ada mahkluk lain yg ada di tubuhnya yg paling keliatan sosok anak kecil aneh bgt lagi kelas ngerengek ke guru minta es krimbrbraku ga pernah percaya sama yg kaya gitu aku pikir  cuma caper aja lama  makin parah tiap adzan dia ngumpet di kamar mandi kalau shalat matanya celingak celinguk gabisa fokus krn aku lumayan deket sama dia dan aku ga percaya kaya gitu jd aku ga takut tiap adzan dia je kamae mandi selalu aku gedor dan teriakin biar keluar tiap jam shalat yg bersuara aku suruh jadi imam biar bisa nuntun kalau dia tiba bengong pas shalat dan aku ngaji sambil pegangin tangannya krn dia udh lama ga pernag mau ngaji aku kaget pas tiba muncul luka goresan di tangan yg aku pegang aku bener liat pake mata kepala sendiri tiba tangan itu muncul luka  meringis kesakitan dan bilang mereka marah krn denger aku ngaji,27,"['jadi', 'pengen', 'ikutan', 'cerita', 'awal', 'mula', 'aku', 'percaya', 'sama', 'kerasukan', 'aku', 'sma', 'boarding', 'kak', 'saat', 'kelas', 'aku', 'sekamar', 'sama', 'temen', 'aku', 'sebut', 'aja', 'si', 'dulunya', 'penari', 'semasa', 'smp', 'dan', 'seperti', 'penari', 'pada', 'umumnya', 'mrk', 'emg', 'sengaja', 'minta', 'dimasukin', 'saat', 'kelas', 'sering', 'berperilaku', 'aneh', 'kata', 'temen', 'sekelas', 'dia', 'kerasukan', 'ada', 'mahkluk', 'lain', 'yg', 'ada', 'di', 'tubuhnya', 'yg', 'paling', 'keliatan', 'sosok', 'anak', 'kecil', 'aneh', 'bgt', 'lagi', 'kelas', 'ngerengek', 'ke', 'guru', 'minta', 'es', 'krimbrbraku', 'ga', 'pernah', 'percaya', 'sama', 'yg', 'kaya', 'gitu', 'aku', 'pikir', 'cuma', 'caper', 'aja', 'lama', 'makin', 'parah', 'tiap', 'adzan', 'dia', 'ngumpet', 'di', 'kamar', 'mandi', 'kalau', 'shalat', 'matanya', 'celingak', 'celinguk', 'gabisa', 'fokus', 'krn', 'aku', 'lumayan', 'deket', 'sama', 'dia', 'dan', 'aku', 'ga', 'percaya', 'kaya', 'gitu', 'jd', 'aku', 'ga', 'takut', 'tiap', 'adzan', 'dia', 'je', 'kamae', 'mandi', 'selalu', 'aku', 'gedor', 'dan', 'teriakin', 'biar', 'keluar', 'tiap', 'jam', 'shalat', 'yg', 'bersuara', 'aku', 'suruh', 'jadi', 'imam', 'biar', 'bisa', 'nuntun', 'kalau', 'dia', 'tiba', 'bengong', 'pas', 'shalat', 'dan', 'aku', 'ngaji', 'sambil', 'pegangin', 'tangannya', 'krn', 'dia', 'udh', 'lama', 'ga', 'pernag', 'mau', 'ngaji', 'aku', 'kaget', 'pas', 'tiba', 'muncul', 'luka', 'goresan', 'di', 'tangan', 'yg', 'aku', 'pegang', 'aku', 'bener', 'liat', 'pake', 'mata', 'kepala', 'sendiri', 'tiba', 'tangan', 'itu', 'muncul', 'luka', 'meringis', 'kesakitan', 'dan', 'bilang', 'mereka', 'marah', 'krn', 'denger', 'aku', 'ngaji']",<FreqDist with 126 samples and 195 outcomes>,"['pengen', 'ikutan', 'cerita', 'percaya', 'kerasukan', 'sma', 'boarding', 'kak', 'kelas', 'sekamar', 'temen', 'aja', 'si', 'dulunya', 'penari', 'smp', 'penari', 'mrk', 'emg', 'sengaja', 'dimasukin', 'kelas', 'berperilaku', 'aneh', 'temen', 'sekelas', 'kerasukan', 'mahkluk', 'tubuhnya', 'keliatan', 'sosok', 'anak', 'aneh', 'bgt', 'kelas', 'ngerengek', 'guru', 'es', 'krimbrbraku', 'percaya', 'kaya', 'gitu', 'pikir', 'caper', 'aja', 'parah', 'adzan', 'ngumpet', 'kamar', 'mandi', 'shalat', 'matanya', 'celingak', 'celinguk', 'gabisa', 'fokus', 'krn', 'lumayan', 'deket', 'percaya', 'kaya', 'gitu', 'jd', 'takut', 'adzan', 'je', 'kamae', 'mandi', 'gedor', 'teriakin', 'biar', 'jam', 'shalat', 'bersuara', 'suruh', 'imam', 'biar', 'nuntun', 'bengong', 'shalat', 'ngaji', 'pegangin', 'tangannya', 'krn', 'udh', 'pernag', 'ngaji', 'kaget', 'muncul', 'luka', 'goresan', 'tangan', 'pegang', 'bener', 'liat', 'pake', 'mata', 'kepala', 'tangan', 'muncul', 'luka', 'meringis', 'kesakitan', 'bilang', 'marah', 'krn', 'denger', 'ngaji']","['ingin', 'ikutan', 'cerita', 'percaya', 'kerasukan', 'dengan', 'boarding', 'kakak', 'kelas', 'sekamar', 'temen', 'aja', 'si', 'dulunya', 'penari', 'smp', 'penari', 'mrk', 'emg', 'sengaja', 'dimasukin', 'kelas', 'berperilaku', 'aneh', 'temen', 'sekelas', 'kerasukan', 'mahkluk', 'tubuhnya', 'keliatan', 'sosok', 'anak', 'aneh', 'banget', 'kelas', 'ngerengek', 'guru', 'es', 'krimbrbraku', 'percaya', 'seperti', 'gitu', 'pikir', 'caper', 'aja', 'parah', 'adzan', 'ngumpet', 'kamar', 'mandi', 'shalat', 'matanya', 'celingak', 'celinguk', 'gabisa', 'fokus', 'karena', 'lumayan', 'deket', 'percaya', 'seperti', 'gitu', 'jadi', 'takut', 'adzan', 'je', 'kamae', 'mandi', 'gedor', 'teriakin', 'biar', 'jam', 'shalat', 'bersuara', 'suruh', 'imam', 'biar', 'nuntun', 'bengong', 'shalat', 'ngaji', 'pegangin', 'tangannya', 'karena', 'sudah', 'pernag', 'ngaji', 'kaget', 'muncul', 'luka', 'goresan', 'tangan', 'pegang', 'bener', 'lihat', 'pake', 'mata', 'kepala', 'tangan', 'muncul', 'luka', 'meringis', 'kesakitan', 'bilang', 'marah', 'karena', 'dengar', 'ngaji']"
2009,2024-08-09T13:17:33Z,@sifasitifauziah247,saking penasarannya karna ada sandy aku sampe beraniin diri nonton nerror malemquot,2,"['saking', 'penasarannya', 'karna', 'ada', 'sandy', 'aku', 'sampe', 'beraniin', 'diri', 'nonton', 'nerror', 'malemquot']",<FreqDist with 12 samples and 12 outcomes>,"['saking', 'penasarannya', 'karna', 'sandy', 'sampe', 'beraniin', 'nonton', 'nerror', 'malemquot']","['saking', 'penasarannya', 'karna', 'sandy', 'sampe', 'beraniin', 'nonton', 'nerror', 'malemquot']"
2010,2024-08-09T13:17:29Z,@holaasaraa,sandy asal bunyi banget wey disini wkwkwkw hantu indo variatif ga tuh,1,"['sandy', 'asal', 'bunyi', 'banget', 'wey', 'disini', 'wkwkwkw', 'hantu', 'indo', 'variatif', 'ga', 'tuh']",<FreqDist with 12 samples and 12 outcomes>,"['sandy', 'bunyi', 'wey', 'wkwkwkw', 'hantu', 'indo', 'variatif', 'tuh']","['sandy', 'bunyi', 'wey', 'wkwkwkw', 'hantu', 'indo', 'variatif', 'itu']"
2011,2024-08-09T13:17:20Z,@reneemiraille2094, href ngakak banget di bagian kuntilanak cowok ini,3,"['href', 'ngakak', 'banget', 'di', 'bagian', 'kuntilanak', 'cowok', 'ini']",<FreqDist with 8 samples and 8 outcomes>,"['href', 'ngakak', 'kuntilanak', 'cowok']","['href', 'ngakak', 'kuntilanak', 'cowok']"
